Mass_Tag_ID,A1_run1,A1_run2,A2_run1,A2_run2,A3_run1,A3_run2,B1_run1,B1_run2,B2_run1,B2_run2,B3_run1,B3_run2
70952049,118315,,8101,551568,,,,,,,,
70959268,108622.5,,,,,,85520,,176877,,151827,
71372940,472594.5,693060,168441.5,595774,,,,,,,1688504,1058243
71400592,402588,925424,52122.5,698166.5,208176.5,196642,852041.5,1430354,696945.5,822790,1267047,1490003
71409838,,689759.5,,,,,,,,,1001499.5,745849.5
71416269,112011,189244.5,,,,103227.5,,,,,,191437
71430249,523455.5,1233391.5,,219992.5,,,,,,,2386116,2470511.5
71447197,,,,,,,,,,,1527396.25,2972855.5
71483983,50300,375704,125699,373056.5,,297906,,364786.5,,,325868.5,546303.5
71493279,2796977,3332967.5,1594882,4229159.5,1539748,1957661.5,1593919,2313296.5,2843697,2280523,2464839.5,1905306.5
71493375,306824,570939,,217976.5,,28765.5,73978.5,68713.5,360449.5,657351.5,350191,606991
71496587,537760,850338,197419.5,695839,,517670,532913.5,882572.5,463715.5,558046,635705,396187.75
71503091,,127667.5,,139605.5,,47155,66411.5,149170.5,88436,37855,,
71510150,3493047.25,6053810,1712207,6628529.75,495460,3190956,4085389.5,6563518,4432273.75,4385277.25,3227317.5,3559359.25
71515264,25836,,30914,284496,,59637,309034.5,176105,65097.5,,287001.5,211795.5
71520035,147971.5,184792.5,73741.5,338971.5,,36330,35355,,,171550.5,197969,137278.5
71521165,,,,173528,,17273,,55925,,,,
71522093,5360545,5488231,2801411.5,10070646,639660.5,4920386.5,3768458.5,7272252.5,5671200,5965126,4979312,4597985
71526732,500716.5,363808,164966.5,793109.5,,254164,313342,319337,358402.5,,719736,712072.5
71543398,745156.5,927935,259699.5,1226466,,734537,597053,,423192,724892.5,767500,549385
71543684,,208612.5,100618.5,535881,42562.5,,546862,1156772.5,293955,591040,675351.5,898046
71554784,1280705.5,1340064,604308.5,1880966.5,668353,811378.5,858436.5,1386256,1350232,1246490,1410432.5,1253784.5
71570034,141600,,186343.5,,238365,304650,397023.5,,230866.5,209617,,
71572765,,,,,75045.5,144048,,,117980,139967.5,95369,
71576203,,,71924.5,,,,248636,,,,,187846
71623472,215334.5,540873.5,177719.5,253543,104263.5,72504.5,320489,,35012.5,57125,282333.5,736590
71700243,1206717.25,2416418,632100.25,1729139.5,97119,984953,1786780.25,2552352,1297620.5,1354929.5,850929.5,1399508.25
71740718,,,23372.5,,,,38767,,,,98082,
71760653,,20871.5,,,,71753,104201,,,,,
71761924,182665.5,,237805.5,760503.5,33980,129889,130232,,344558,230812.5,423611.5,
71772567,,,,,,80270.5,168644,,,,288730,417809
71776843,1028425,1779693,783766,2081344.5,669864,530221,1276943,2234341.5,990499,1085633.5,,744068
71778539,343019,,,804116,,,,,360177.5,260240,659565,
71787598,15517,,,,,26454.5,,,,,180521,
71831141,43044.5,67218,,315884.5,,71212.5,,80163.5,114059,,,
71842413,1469378.5,2592445,546884,1903052,92242.5,1384371,1751462,2394936,1431567,1573110.5,874215.5,821091.75
71845437,14751,,,127029.5,,,,350281,56797.5,,,366628.5
71867231,1009685,1304349,471566.5,1350815,42152,688998,1046703,2157033,531382.5,975858.5,1903355.5,2139718
71869531,72749.5,192591,31280,88777.5,,,111793,274287.5,105140.5,,,
71893682,97569.5,57440.5,144924,662035.5,20107,58609.5,126417,161517,68903,25095,26432,21687
71896919,,,127191.5,,,,144372.5,317453,,,,111111
71931001,792480.5,737888,,,70290.5,554582.5,,,,,,
74825404,61740,,,,76443.5,144097.5,,88934,,,,
77614911,,,,,,,89077.5,139128.5,,,526730.5,720944
77638735,502072,608130,282573.5,2073931,395354,230906,1131505.5,1295921,1199053,1807213.5,1327180.5,1115519.5
77642356,1129613,2353000.5,398739.5,2094429,106863.5,1214736.5,1873543,3293925,1266608.5,1424792,1286199,887907
77647007,38070,311517,102050,,,59349.5,100887,,,,,112665.5
77671296,265421.5,917149,198714,527267,,181667.5,190589,691340.5,63902.5,,134150,531109.5
77737302,323359.5,692675.5,338199,716857.5,34373.5,184516.5,861183,1449499.5,434752.5,385929.5,372221,441461.5
77760560,1223333.5,,748019,3509046,221082.5,1389598.5,1260778.5,1409112.5,1816709,1970486.5,1521830.5,792430
78230941,57907.5,138160.5,,,,,104603.5,,,,,
79412766,,,33643,97626,,,183062.5,41238.5,,,,
79514886,,51877,,286160,,244951.5,174633,,120074,98728.5,311852,278382
83163583,699023,454953.5,305456,638838,710149.5,275896.5,1021108,1223826.5,310769.5,,844487.5,1327814
83167128,,,,1225766,,,,,443683.5,,1382993.5,805389.5
83171898,383853,128819,,274414.5,,128322,,,16778,23557,,87012
83175367,147708.5,317685.5,93584,,,,107104,,279061,288878.5,263625.5,248834
83179446,12833,,29855.5,142794.5,,,,,,,,
83198129,,,,61563.5,20289.5,56679,,103325.5,,104219,61449,
83201126,261796,290801.5,47438.5,265266.5,,62013.5,575921,1007408.5,124035,438643.5,904302,1253038
83205363,235496.5,79760.5,,571574,169154.5,168158,,108112,362676,,145967.5,191591
83208944,24969.5,,48104.5,368929,,,26417,50286.5,73861.5,191774.5,,
83209740,177326.5,,67782.5,111188,,,144590,774441,21375,109747.5,,
83219127,153823,75912,60954.5,249522.5,,98805,,,223636,286243.5,214096,137145.5
83219146,60180,362600,229217,817298,94237.5,416963,260699,1371861,348226.5,204886,,
83221956,,,112664.5,169774,,150885,,85274,,,349011.5,53005
83221965,540612.5,,555331,2447985.5,83847.5,1020726.5,1653678,2119061.5,700929,1029405,,
83230667,7110369.5,3429548,4791685,23625535,3954664,4781487,22615897.5,36961169,22751740,17902058,2747288,2282724
83239640,55035.5,,30362,102174.5,,,,104540,,,50534,71320
83239780,,,,,,,283418.5,333082.5,,,499847,420575.5
83242615,337122.5,186059,90627,915344,8253,218491.5,589739.5,1200642,,,178828.5,309664
83242859,982349.5,405530,460495,689593.5,17447.5,679528,177496.5,293243.5,675128,784382.5,,
83242969,72614,,490316,,37915.5,5244,94426.5,95568,30909,,302153.5,762600.5
83244133,,,,,,,137078.5,,,69171.5,142013,322692.5
83244958,301741.5,521458,226897.5,696985,35303,648191.5,623069.5,746363.5,,563111.5,,
83245575,30916.5,,,,,3018,5086,,17791,59688,,
83246728,,,29673.5,,,,,,,,120893.5,199747.5
83248473,,230935.5,,490811.5,,96425.5,,418300.5,158687.5,266407,373918,338899
83252997,164935.5,168062,51669.5,243687.5,,52185,144214,,190552.5,187209.5,,
83270485,,172750,,302836,,62789.5,,253439.5,158013.5,,83770,153268
83272631,1196701.5,,731094,135018,345136.5,1723342,1563414,2500884,49516,58310,543685,325594.5
83272655,,,1161579,1102148.5,77627,587347.5,391268.5,97675,791385,,857595.5,108842
83272702,,,,644931,,,,255951.5,,,,77397.5
83272711,125001.5,217777.5,,281919.5,,104570.5,255311,399110,69502.5,,292229.5,254061.5
83272713,14347,,,,,,,,,,71219,128425.5
83272730,3024944.5,3868015.5,1148496.5,4441084.5,183028.5,2196387.5,4762759.5,8772373,3567910,4725244,1101759,1313258
83272795,143245,,,,,226470.5,83387,,,,,
83273197,267319.5,133555,216985.5,425454,,314307,400205,713780.5,250906.5,297068,,
83273241,151728,58110,150893,679798.5,,10199,82394,,63710,123854.5,,
83273312,511152.5,,64805,1172186,,203785,,740218.5,,38463,614370,590774
83273867,459360,816690.5,374208,1173883,,931600.5,371324,1708362,816358,796898.5,,
83274664,2478462.5,4566551.5,1347641.5,5294456,369452,3569177.5,4359746,7312298.5,4470218,5213044.5,1910586.5,1825518.5
83274937,3892614.5,4551546,498758,5386151.5,1000578,1537747.5,2012638,3031217.5,1919176.5,1961851.5,951150,176478.5
83288810,57018.5,,121417.5,312550,15863.5,69178,157733,,314972,162790.5,,
83296390,282739,508170.5,,,,,212509,414404.5,,,,
83424421,,,29233,,8670,6835,,60284.5,,,,
83424447,6074212,7532449,1136385.75,14716116.5,735189,3814969.5,4359088.5,5278394,6818454.5,7019369,4132918.5,2675714.5
83424511,769354,720779.5,474536.5,1482334.5,,524691,392612.5,,1183404.5,1157413,314268,
83424533,1862578.5,1995552.5,1202731.5,3553584,,2208942,928655,324482.5,1668542,1236687,1286568.5,
83424538,1095788,1456903.5,993784,4317729,31212.5,1035363,996929.5,2058471,2151563,2685145.5,358606.5,418242.5
83427114,193406.5,,217115.5,,158071,241857,130303.5,427671.5,462331,,119985.5,96957
83442434,883156,1748111,337047,1920498.5,,996755,904341.5,1612087.5,1122657,1274896,587529.5,
83442559,101701,27924,,,,,148209.5,,,246401,,
83448041,,228650.5,112997.5,1888634,,,553315.5,1226513,1146344,1222685,1656277,
83448188,,,,564548,,,290873.5,1069025,,434279,238995,528736.5
83448755,342061,545387.5,,,,53836.5,1113652,2156847.5,502380.5,599639.5,2083878.5,2309218
83448858,,383843,30954.5,28352,,,886490.5,1658811,270188.5,258453.5,1090995.5,1690522
83450987,2043610.5,3569148.5,1408933.5,5567804.5,192096,2881449,2414337.5,2253876.5,3007732.5,2771552,2876793,2352667
83450992,3856118.5,4495126.5,2749268,10467407.5,434546,6986391,7106475.5,13659690.5,9127018,8640876,3747532.5,3393687.5
83451077,,,114381,246768,,120054,,,,,,
83451099,3017836,3455797.5,1252606.5,1270464.5,134755,4270074,162843.5,1094794,,462250.5,1071906.5,689747
83451104,808676,117025.5,935198,290753,84945.5,1035114.5,864576.5,1278281,1074357,,1136556,1261116
83451128,,25911,,,,72751,,,89031,54120,,
83451864,,,,,,,613124,1129466.5,,115830.5,788930.5,859427.5
83452223,53777.5,16351,16333,20040,,21858.5,,,,,,
83455542,,,,,,72356.5,524259,573632,250209.5,142138,,
83455599,,229085.5,,87452.5,,157351,937918.5,1475061.5,,125552.5,,
83456809,,363761.5,,,128621,130891,178102.5,243743,,,,
83457488,,560912.5,,,,,1271460.5,2282955,618984.5,496360.5,2285030,3000366.5
83458134,,,87545,,27897.5,117614,,,,,,
83458328,219889.5,,,,,300618.5,,304222,200061,225651.5,,526654.5
83458347,863599,934033.5,266702.5,476613.75,149307.5,84929,693819.5,1157550,316784,91786,101101,48123
83470165,,,80776.5,198497,,41781,81631,,,,92026,
83470883,,,125321.5,,,218278,338569,439886,,,,
83471257,173343.5,56279.5,,388135,96822.5,129473,,234603.5,91417.5,,,
83478938,8204349,9564270,3463203.5,12235731.5,6599444.5,6047559,7298247,11466837.5,4813009.5,5222974.5,4312029.5,4392504
83479004,166820.5,,,,,,455745,1449972,324812.5,364475,1088534.5,1075932
83479016,2731750.5,3983295,1702087.5,5827729,40951,2097989.5,1929091.5,3495216,2195566,1872067,2977754,2940945.5
83479087,31656,52101,27529.5,33230,61694.5,47504,83381,,43342,43377.5,,84847
83479122,178944,397174,,,,,,3176785.5,,338587,2440744,1427848
83479156,295283,345261.5,228129,827629.5,19520.5,72426,250730,286416,222901,199251,467162.5,498847
83479184,279130.5,32607.5,293837.5,699006.5,84198.5,237087,313219.5,184756.5,796187.5,656813.5,,
83479230,,,,,,,39239,92207.5,,,178949.5,172784
83479393,1425865,1514465.5,942394.5,2502571,64117,576931,1194516.5,2265160,1136915.5,1102439.5,1823743.5,1446103
83479526,1246087.5,1881755.5,581011,2105441.5,99473,1172501,1287113.5,1811476.5,1159235.5,1311250,1606478,1446236
83479920,986441.5,2175177.5,706089,3037911.5,,1039591,1574697,1902102,1600603,1669343,875020.5,1070956
83479995,,,493603,,,421273.5,,,,559040,377190.5,97468
83480403,,76431,193945.5,,,,800611.5,640997,46448.5,47067,,
83481142,1040322.5,,417161.5,,85479.5,654699.5,1029285.5,1844015,1444607,1482665.5,1262950,1215203.5
83481260,2923281,3721520.5,2519057.5,10163187.5,1249667,1844790,4413412,9426110.5,4941789,5237872,2554354.5,3334748
83481466,,,54494,,,,,,,,64601,31950.5
83481697,190108,114221,163960.5,513339,27081,13877,139181,357667,351118,319724,375344,255706
83482305,,,302382,353512,,148817,793214,1041060.5,133445.5,,,
83482477,161435,,141993,,137801.5,205743,478840,922262,213342,,,392947
83483543,,,78010,208026,50867.5,92012,483308.5,1039350,642982,708652,,
83492679,1387586,2362140,637711,2445633,49873.5,591168.5,2087268.5,2720532.5,1383234.5,1963337.5,1637593.5,2250115
83493403,,,66325.5,,,,638072.5,664267.5,323248,331456,,
83505678,173970,,111358,135160,132914.5,132954,391464.5,399479,,,,186755.5
83512276,652284.5,742634.5,222949.5,415829.5,,235884,528105,795437.5,350738,562929,148645,140023
83514255,,,19575,,28725,25445,91320,,,,,
83514325,582747.5,727262,405261.5,1904202,,1162958,211745,,254827.5,628619,215076,357050.5
83514336,1030639.5,907159,950278,2291129.5,58260,1206862.5,1310988,2171705.5,1176748.5,742976.5,483101,
83514436,369863.5,288389.5,177720,622574,,134600.5,118800.5,136562.5,265124,205597,,
83514495,51446,,209897.5,1085208.5,,,592162,,1041263,630413.5,201499.5,
83514524,,,,,,,643283,681933,18841,49112.5,125676.5,47505
83514608,7140346,7930962,4035722,13743071.5,7559501.5,7124441,8020138,11909020.5,9232442,9993472.5,1833012,1570148.5
83514803,92681.5,,45699.5,,,330452,327106,,318497.5,167886,,110178
83514857,,,,,,,,22129,,,64896,11420
83521576,140022.5,198210,409010.5,647063.5,39006,456409.5,45292.5,18566,819133,232546.5,1210048,1305421.5
83535908,437975.5,365818,210012.5,805214,,714911,1529277,2046099.5,770962,1134769,,51701.5
83540002,,,361347.5,227152,,788641.5,957177.5,2128279,1527552.5,1084852,,
83560006,108210.5,132708.5,435912.5,905329,,209640.5,90114,,9594,,28357,163310.5
83574259,168816,,81022.5,574611.5,,,,,272866.5,,320052,376366.5
83648467,299411,,,876640.25,,,396496,,985946.5,,393885.5,
85279634,151249,,,221175,16918.5,,27259.5,61413.5,108687,74787,127314.5,68018.5
85801024,1534274,1655471.5,667618.5,1549465,1120636,1240397,1325228,2188252.5,1187986.5,1293794,248210.5,172672.5
85857178,,136970,,,,42275.5,,79268,,,,120381
90013305,,,96743.5,,,,105110.5,200233,156671,251985,240604.5,167485
90948931,,600534.25,265367,,73031,120975,775646.5,1241122,394580,282909.5,230187.5,360783
91293171,223141.5,522975,,933778,,,540202.5,,487588.5,,683529.5,
100315901,,,,1032522.5,,,,,502205.5,394128.5,326825,
100339154,79140,237932.5,89285.5,491415,222735,17204,333374,137066,187767,347526.5,171957.5,87999.5
100363998,3176362,4025702.5,1950530,5818557,1404586.5,1285163,4156167,5839315.5,1888572,3259109,2673151.5,2706559.5
100376135,125592,86541,45027.5,237912.5,55500.5,41715.5,,73677,99463.5,73917.5,143523.5,109700
100401462,517943.5,238100,395754,1444278.5,,130620,1113971,1703518,805027,,61357,75331
100416364,,,149149,,,,,380619.5,290721,,,
100436852,475759,514638.5,72379,,,135595.5,424325.5,432735.5,186498,,,235889
100443579,53843.5,,,,,48686.5,,,,,,47431.5
100443595,375462,1483256.5,,1035165.5,,760574,,,319165,373616.5,764449,365265.5
100443743,645937.5,374173,46598,316251,,153376.5,758780.5,994538,679995,514236.5,68899.5,
100452572,348041,1665891,311564,3789174.5,,492125,434802.5,755244.5,104853,418206,737197,1664693.5
100479008,37904,211938.5,,,,,,282701,,,,
100498150,470778,986015,334838,1366928,,250433,667575.5,2319210,739381.5,645526,,365438.5
100549827,425248.5,,277685,1249833,,267175.5,818744,1118597,811987,953213.5,426750.5,304983.5
100555662,,,32423,177560.5,,,,,,,,166279.5
100566262,480802,451957.5,167028.5,751064.5,181663.5,,844804.5,1458161,307083,501891.5,,177010
100599521,,,75562.5,191444,,258123,,,,,410238.5,
100599538,89907.5,,56793.5,229195,,70764.75,160270,,,,,
100600613,,184129.5,,,,,,,,,833940.5,408963
100616428,,151101,169479.5,858562,79168,,315470,952277.5,325802,,102522,
101013721,885190,1047750,,,931129,1190597.5,,,,,1066876.5,979033.5
101368250,,,,794478.5,,,,216988.5,305130,,,
101405335,929129.5,1984580.5,822783,2960917.5,629301,469878,1790022,3694348,2097273,2786869,697694.5,826410
101409316,69877.5,,53346,251679.5,,,,,,,,
101938567,65032.5,136021,37863,,,111762.5,37101,147734,,197046.5,,
102069155,1181351,1222764,582004,2526692.5,,255358.5,712986,480134.5,1150392,1313945,896743,668462
102099864,,,43941.5,375949.5,,,,,215964.5,,192417.5,86949
102101397,232573.5,222427,78058.5,190306.5,,202263.5,466009.5,820471,116122,262104,,114634.5
102256994,158898.5,115679.5,38866.5,263537.5,,155392,71024,315589,,327863,189328.5,257315
102377768,887649.5,772051,574583.5,1999101.5,,554800.5,900799.5,1625807,449823.5,662190,721430,847284.5
104143385,187222.5,,,,,65806,181937.5,425197,88112.5,,338975.5,328614
104190696,742966,847877,187934.5,794364,296353.5,292729,471779,712435,451532,363796.5,304929,296000
104953030,914437.5,,697312.5,2072336,841976.5,970354,1257688.5,1205380.5,1399653.5,1113551,1526097.5,1885218.5
107353104,384383,299266.5,278344,2492829,363899,354242,847593,2355406,1289474.5,1291680.5,405861,320773.5
107737932,33910.5,1212368,220894,490805.75,250012.5,262509.5,96660,518896,229228.5,563619,552698.5,
108297515,104961.5,,,,,,,,92284.5,,69897,
109815476,,,73584.5,260175,,,,,,,194981,115901.5
112600159,,,,145269.5,,36476,191695,,,,126841.5,85695
114104708,423848,,188785.5,830010,396983,344049,454509,632496.5,419327,212013.5,320353,469737
118065092,248004,379521.5,175926.5,161577.5,300620,308263.5,292348,,433059,334685,305613.5,227349.5
118608113,553586.5,781095.5,89147.5,243004.5,,77808.5,253105,739615.5,125333,301289,300507,297650.5
119389270,347452,791683,,445749,,117865,479407.5,998844,329617.5,166752,345207.5,490248
120230168,,,13275,39490.5,,17505,,,12926,,,
124311703,,2736240,,21435625.5,,,1074548,6137719.5,3829363.5,3202095,7134187.5,3148123.5
124703568,55429.5,,27716.5,565779.5,,95558,159782.5,,,71795.5,183386.5,
129837537,,,,262998,,85985,218330,,,124480,,
130001377,,,,,,,,161749.5,,,502660.5,638492
130484020,40731.5,74520.5,,29364,,,28518.5,,,,,18910
130484035,94191,87848,,,,,41587,,,,,
130484036,499081,695769.5,282166,1168953.5,605060,559516.5,419375,966022.5,125371.5,115132,423144.5,317841.5
130485088,1031257.5,708958,7252810.5,13809974,1600894,5726670.5,15203514,18040386,2823270.5,1803654.5,423520,696184.5
130485378,47115,107667,,,,40224.5,39378,70088.5,70992.5,,169435,130923
130510011,205535.5,475369,196389,779143,,296058,516673.5,802648,267829.5,130971.5,218002,
130531559,,249470.5,146026,674485.5,,236914.5,234540.5,413852.5,,515143,,
130544895,341080,418436,173593,593054.5,,193479.5,607593.5,815033.5,628539.5,432049,567899,525945.5
130558264,217408.5,114112.5,127367,,,156957.5,293699,221572,,,408590,426313
130558274,,,,43990,,,84476.5,95134,,,,
130611400,935000.5,1683374.5,421718.5,1193981.5,,377317.5,686170.5,1355002,519336.5,599113.5,731794.5,1021037
130628013,35424.5,,48910,144682,,26231.5,,,,,,
130770219,431155.5,199570.5,273758,532006.5,29202.5,394740.5,563152,599234,718269,466881,,
130806976,46464.5,138573,,109348,,,,,64714,45650.5,143220,141965
130809165,,243927,136876,,,145057,,,,,,
130834962,1827096,2664561.5,581925,1776756,18277,1034324,2448453.5,2781193,1334236.5,1942880.5,552202,772827
130835321,234846.5,468857.5,114076,335457.5,277984,191385,,348324,254526,382698.5,222291,390638
130905414,215943.5,459007.5,145781.5,615817,,381724.5,324521,775656.5,297647,326208.5,222483,466791.5
130948051,133893,232595,90686,432624.5,,227330,317361.5,443309.5,150910,,,
131307705,27151.5,,17354,125919.5,,,9167,20391,,,50222,
131366246,,,54460,120199.5,,75351,,,81229.5,,,
131392684,,,30171,80595,23969.5,,,,,,,
131393365,,,,280312.5,,,,91084.5,,,,86111.5
131424006,,157959,,247454.5,,51477.5,,,134780.5,,,
131426010,144218,414268,,142994.5,,125927,197263.5,,218588.5,,110008,
131444186,,,,255264,,,,214545,,,,82586.5
131449225,46992.5,,,,,,,,,,125986,143610.5
133234561,4765999.5,6779846,982710.5,10229665,506692.5,833263.5,7058422,15580197.5,11789089.5,15582354,6011380,4265382.5
145924264,,,,26806,,136519,,13857,,,125485,118154.5
145924265,488577.5,386791,48463.5,302402.5,191733.5,273253.5,225394,374904.5,73557.5,288329,280571.5,158295
147244263,778258,1090709.5,353303.5,1699262.25,349752,1126710,809422.5,3302005.5,860326.5,352576.5,874944,4247633
147244984,89681.5,,90376,680331.5,,261661.5,,242930.5,267408,40123,,
147248117,230101,464441.5,215328.5,346940.5,38494,311688,552425,1094634,210822.5,312424,203075,519510
147341274,609387.5,1099188.5,76397,448690.5,1508660.5,12558272,466829.5,504320.25,381771,421664.25,564617.5,859983
147461931,619756.5,678074,,765345.5,,149009.5,,457006.5,258898,290658.5,1286278,1739074.5
